14:19:53.346 -> $34200;-0.01;0.01;1.00;-0.01;0.01;1.00;0.85;0.73;-4.02;0.06;4.82;-8.35;27.06;11.62;22.96;27.42;11.98;23.66;101429.45;26.63;0.01;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:53.488 -> $34300;-0.01;0.01;1.01;0.00;0.01;1.00;-1.65;-2.13;-5.12;-4.76;3.23;-6.16;28.14;13.80;21.92;27.42;12.35;21.92;101437.03;26.64;-0.05;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:53.584 -> $34400;-0.01;0.02;1.00;-0.01;0.01;1.00;-1.83;7.68;8.96;-1.28;4.21;9.70;25.80;12.53;21.74;25.80;12.53;21.74;101437.42;26.64;-0.05;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:53.675 -> $34500;-0.00;0.01;1.00;-0.01;0.01;1.00;1.28;3.60;4.33;0.49;1.16;-1.04;26.88;11.80;19.66;26.88;11.80;19.66;101435.10;26.62;-0.03;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:53.769 -> $34600;-0.01;0.01;1.00;-0.01;0.01;1.00;-2.26;4.82;5.06;6.71;7.26;-3.66;28.32;12.53;21.74;28.32;12.53;21.74;101435.37;26.61;-0.03;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:53.864 -> $34700;-0.01;0.01;1.00;-0.01;0.01;1.00;-4.21;6.46;3.96;1.04;-6.16;9.51;28.50;13.44;21.22;27.60;13.25;22.79;101436.88;26.57;-0.05;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:53.959 -> $34800;-0.01;0.01;0.99;-0.01;0.01;1.00;-0.12;2.99;1.65;-2.62;4.45;-9.94;27.96;11.44;21.05;27.96;11.44;21.05;101439.78;26.56;-0.07;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:54.098 -> $34900;-0.01;0.01;1.00;-0.01;0.01;1.00;0.67;1.34;3.96;-1.28;-0.49;-5.49;27.60;12.89;22.79;27.60;12.89;22.79;101435.64;26.51;-0.04;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:54.146 -> $35000;-0.01;0.02;0.99;-0.01;0.01;1.00;-1.46;7.87;-6.71;-1.28;-0.06;2.74;28.32;12.53;22.09;28.50;11.26;21.57;101433.47;26.49;-0.02;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:54.287 -> $35100;-0.01;0.01;1.00;-0.01;0.01;1.00;0.30;-7.38;8.23;1.04;-4.33;1.10;28.14;11.62;22.61;28.14;11.62;22.61;101429.60;26.45;0.01;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:54.379 -> $35200;-0.01;0.02;0.99;-0.01;0.01;1.00;-2.26;1.59;-1.04;0.49;-3.72;0.43;27.06;11.98;20.87;27.06;11.98;20.87;101433.49;26.45;-0.02;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:54.520 -> $35300;-0.01;0.01;1.00;-0.01;0.01;1.00;-3.41;0.30;-0.49;5.73;-3.90;-4.39;27.42;12.35;20.87;27.60;13.25;21.05;101431.55;26.45;-0.01;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:54.567 -> $35400;-0.01;0.01;1.00;-0.01;0.01;1.00;-4.57;2.01;1.46;-0.49;8.29;3.41;27.78;12.35;20.53;27.78;12.35;20.53;101431.55;26.45;-0.01;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:54.707 -> $35500;-0.01;0.01;1.00;-0.01;0.01;1.00;0.30;3.84;-4.39;1.46;7.68;-2.80;28.68;12.16;22.44;26.70;12.71;22.61;101432.89;26.46;-0.02;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:54.754 -> $35600;-0.01;0.01;1.00;-0.00;0.01;0.99;2.62;-1.89;3.78;2.62;-3.54;3.11;27.60;11.44;22.44;27.42;12.71;20.87;101431.07;26.46;-0.00;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:54.894 -> $35700;-0.01;0.01;0.99;-0.01;0.01;1.00;1.65;11.34;-4.76;-0.12;-1.71;14.70;27.42;12.35;22.61;27.42;12.35;22.61;101431.63;26.46;-0.01;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:54.987 -> $35800;-0.01;0.01;1.00;-0.01;0.01;1.00;-0.67;-0.85;4.70;5.91;-5.12;3.96;29.77;12.89;20.00;29.77;12.89;20.00;101432.92;26.44;-0.02;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:55.081 -> $35900;-0.01;0.02;1.00;-0.01;0.01;1.00;0.67;6.28;-5.12;0.30;-2.32;-8.48;28.50;11.62;20.53;28.50;11.62;20.53;101436.03;26.43;-0.04;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:55.174 -> $36000;-0.01;0.01;1.00;-0.01;0.01;1.00;1.04;9.33;-0.30;2.99;9.76;-1.34;28.68;11.80;21.05;28.68;11.80;21.05;101434.46;26.41;-0.03;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:55.313 -> $36100;-0.01;0.01;1.00;-0.01;0.01;1.00;0.85;7.87;-12.44;0.67;5.49;3.41;27.78;13.44;22.27;27.78;11.62;21.22;101435.84;26.38;-0.04;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:55.360 -> $36200;-0.01;0.01;1.00;-0.01;0.01;0.99;2.01;5.43;3.41;4.57;2.62;-1.22;27.06;12.35;21.92;27.06;12.35;21.92;101431.91;26.36;-0.01;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:55.500 -> $36300;-0.01;0.01;1.00;-0.01;0.01;1.00;0.67;-0.67;-7.26;-1.65;1.77;-3.84;27.42;12.71;21.57;27.42;12.71;21.57;101430.84;26.34;0.00;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:55.547 -> $36400;-0.01;0.01;1.00;-0.01;0.01;1.00;-0.91;-8.78;-6.34;1.04;-2.07;-7.07;27.42;12.35;22.27;28.68;11.44;21.40;101429.28;26.33;0.01;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:55.686 -> $36500;-0.01;0.01;0.99;-0.01;0.01;1.00;2.01;1.77;7.56;-0.12;3.41;-6.89;27.24;11.80;21.05;27.24;11.80;21.05;101436.25;26.31;-0.04;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:55.780 -> $36600;-0.01;0.01;1.00;-0.01;0.01;1.00;-1.46;-4.33;6.28;-4.02;5.06;7.74;27.06;10.89;21.92;27.06;10.89;21.92;101432.53;26.29;-0.01;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:55.872 -> $36700;-0.01;0.01;1.00;-0.01;0.01;1.00;1.65;6.28;2.38;4.94;-1.71;-2.26;27.42;13.80;21.57;27.42;13.80;21.57;101435.43;26.25;-0.03;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:55.965 -> $36800;-0.01;0.01;1.00;-0.01;0.01;1.00;1.28;0.12;12.20;-2.07;2.01;9.33;27.78;12.71;20.87;27.78;12.71;20.87;101434.34;26.23;-0.03;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:56.105 -> $36900;-0.01;0.01;1.00;-0.01;0.01;1.00;0.49;0.37;-0.30;1.28;-1.46;-7.80;27.24;13.25;21.05;28.68;12.53;23.48;101435.08;26.21;-0.03;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:56.151 -> $37000;-0.01;0.01;1.00;-0.01;0.01;1.00;0.06;1.59;-6.16;1.46;-6.16;0.61;27.24;12.89;23.14;27.78;13.07;21.22;101431.39;26.20;-0.00;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:56.291 -> $37100;-0.01;0.01;1.01;-0.01;0.01;0.99;0.85;-1.83;-10.49;-1.83;6.71;2.93;28.68;12.89;22.79;27.06;11.62;21.92;101435.92;26.19;-0.04;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:56.384 -> $37200;-0.01;0.01;1.00;-0.01;0.01;1.00;-1.28;7.93;-2.26;1.04;2.20;1.83;28.14;11.98;22.96;28.14;11.98;22.96;101434.05;26.18;-0.02;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:56.524 -> $37300;-0.01;0.01;1.00;-0.01;0.01;1.00;4.57;-0.43;4.70;-2.26;6.71;-9.94;27.60;11.80;21.40;27.60;11.80;21.40;101430.14;26.16;0.01;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:56.571 -> $37400;-0.01;0.01;1.00;-0.01;0.02;1.00;7.26;8.96;0.06;1.65;-4.33;-5.98;27.42;11.26;21.92;27.42;11.26;21.92;101434.00;26.15;-0.02;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:56.664 -> $37500;-0.01;0.01;1.00;-0.01;0.01;0.99;-1.46;-4.33;4.33;0.85;13.41;-1.04;27.78;11.26;23.31;27.78;11.26;23.31;101432.99;26.13;-0.02;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:56.757 -> $37600;-0.00;0.01;1.00;-0.01;0.01;1.00;-0.67;2.99;-0.49;3.96;2.62;2.01;27.42;10.89;21.57;27.42;10.89;21.57;101433.47;26.13;-0.02;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:56.896 -> $37700;-0.01;0.01;1.00;-0.01;0.01;1.00;-0.30;7.74;5.73;0.67;6.10;6.46;28.50;12.71;22.27;25.98;13.44;23.31;101433.47;26.11;-0.02;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:56.944 -> $37800;-0.01;0.02;0.99;-0.01;0.02;1.00;1.46;-7.99;4.51;-0.91;-7.56;6.28;29.04;12.89;22.09;26.52;11.44;21.40;101434.78;26.09;-0.03;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:57.084 -> $37900;-0.01;0.01;1.01;-0.01;0.01;0.99;2.62;-3.48;8.05;0.85;2.01;2.56;27.60;12.89;22.44;27.60;12.89;22.44;101431.99;26.08;-0.01;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:57.177 -> $38000;-0.01;0.01;0.99;-0.01;0.01;1.00;5.30;-23.05;5.73;1.28;4.02;-1.71;27.96;13.98;22.79;27.96;13.98;22.79;101433.92;26.08;-0.02;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:57.271 -> $38100;-0.01;0.01;1.00;-0.01;0.01;1.00;-2.07;-5.91;-1.71;-0.12;12.38;0.79;27.78;11.98;23.31;27.78;11.98;23.31;101433.60;26.06;-0.02;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:57.364 -> $38200;-0.01;0.01;0.99;-0.01;0.01;1.00;-0.30;-3.66;4.88;-1.10;5.67;-1.22;27.42;11.62;21.22;27.42;11.62;21.22;101437.27;26.05;-0.05;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:57.505 -> $38300;-0.01;0.01;1.00;-0.01;0.01;0.99;-4.21;-0.61;-4.57;1.04;1.59;0.24;27.96;11.80;22.09;27.96;11.80;22.09;101436.63;26.01;-0.04;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:57.551 -> $38400;-0.01;0.01;0.99;-0.01;0.01;0.99;-3.78;3.23;0.98;-2.44;5.85;6.46;27.78;13.07;20.53;26.70;12.71;21.92;101433.82;26.00;-0.02;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:57.692 -> $38500;-0.01;0.01;1.00;-0.01;0.01;0.99;-2.44;0.37;-2.07;2.01;8.54;0.24;27.60;11.08;21.74;27.60;11.08;21.74;101434.51;25.97;-0.03;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:57.784 -> $38600;-0.00;0.01;1.00;-0.01;0.02;1.00;1.83;-13.05;-2.99;-2.07;-3.48;-3.84;27.42;12.71;22.27;29.22;11.62;21.92;101433.17;25.96;-0.02;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:57.879 -> $38700;-0.01;0.01;1.00;-0.01;0.01;1.00;1.65;-8.96;-12.26;4.94;-0.43;-7.99;27.96;10.35;21.05;27.96;10.35;21.05;101430.07;25.94;0.01;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:57.971 -> $38800;-0.01;0.01;0.99;-0.01;0.02;0.99;1.46;-1.04;9.15;-1.28;-4.27;10.73;26.16;12.53;22.09;26.16;12.53;22.09;101435.35;25.93;-0.03;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:58.064 -> $38900;-0.01;0.01;1.00;-0.01;0.01;1.00;-1.28;7.74;-4.02;0.30;-3.90;-2.44;28.86;13.44;21.22;28.86;13.44;21.22;101434.91;25.92;-0.03;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:58.157 -> $39000;-0.01;0.01;1.00;-0.01;0.01;0.99;-1.65;8.96;3.78;-0.67;-7.13;5.73;27.24;13.25;21.74;27.24;13.25;21.74;101434.13;25.91;-0.02;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:58.297 -> $39100;-0.01;0.01;1.00;-0.01;0.01;0.99;2.62;-2.68;5.73;0.85;-4.94;1.65;28.68;11.80;20.70;27.96;11.80;22.09;101435.71;25.91;-0.04;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:58.343 -> $39200;-0.01;0.01;1.00;-0.01;0.01;1.00;4.76;-10.61;4.51;3.17;-15.49;-7.26;27.96;11.80;22.79;27.78;11.98;21.22;101436.13;25.89;-0.04;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:58.531 -> $39300;-0.01;0.01;1.00;-0.01;0.01;0.99;3.78;-1.04;-6.89;0.85;-10.00;-2.99;25.80;13.62;23.14;25.80;13.62;23.14;101435.00;25.89;-0.03;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:58.577 -> $39400;-0.01;0.01;1.00;-0.00;0.01;1.00;-0.91;-1.65;-3.66;-0.49;6.52;1.65;28.14;11.98;20.53;28.14;11.98;20.53;101435.33;25.88;-0.03;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:58.672 -> $39500;-0.01;0.01;1.00;-0.01;0.01;1.00;2.20;-12.62;-2.26;-0.49;0.00;-9.02;27.96;12.89;23.14;27.96;12.89;23.14;101432.50;25.89;-0.01;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:58.764 -> $39600;-0.01;0.01;1.00;-0.01;0.01;1.00;0.30;-4.70;-1.34;0.49;-5.06;3.11;27.24;11.80;22.44;27.24;11.80;22.44;101433.30;25.90;-0.02;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:58.905 -> $39700;-0.00;0.01;0.99;-0.01;0.02;1.00;1.46;7.93;-0.30;3.78;1.59;-3.84;27.78;11.26;21.22;27.60;11.44;22.09;101434.22;25.90;-0.03;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:58.951 -> $39800;-0.01;0.01;1.00;-0.01;0.01;0.99;2.80;6.34;-2.26;4.76;7.93;4.88;28.68;12.16;20.70;28.68;12.16;20.70;101432.58;25.90;-0.01;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:59.091 -> $39900;-0.01;0.01;1.00;-0.01;0.01;0.99;2.01;2.80;3.29;1.83;-0.85;-0.30;27.78;10.89;22.61;27.78;10.89;22.61;101435.57;25.91;-0.04;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:59.184 -> $40000;-0.01;0.01;1.00;-0.01;0.01;1.00;-2.80;2.62;0.98;3.60;-2.68;-3.84;28.14;12.71;21.92;29.22;12.35;23.66;101434.75;25.92;-0.03;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:59.277 -> $40100;-0.01;0.00;1.00;-0.01;0.01;1.00;-2.62;-8.17;-3.17;3.17;13.84;-1.52;27.24;12.89;21.05;27.42;12.35;22.96;101432.64;25.93;-0.01;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:59.370 -> $40200;-0.01;0.01;1.01;-0.01;0.01;1.00;-0.67;1.83;0.24;2.20;3.41;-2.80;29.58;12.35;21.92;29.58;12.35;21.92;101435.05;25.93;-0.03;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:59.511 -> $40300;-0.01;0.01;1.00;-0.01;0.01;0.99;2.44;7.13;3.29;3.78;12.62;3.78;27.96;12.16;21.40;27.96;12.16;21.40;101434.99;25.95;-0.03;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:59.557 -> $40400;-0.01;0.01;0.99;-0.01;0.01;1.00;2.62;9.76;3.29;2.01;0.79;7.93;27.24;11.44;23.48;27.24;11.44;23.48;101431.50;25.96;-0.00;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:59.697 -> $40500;-0.01;0.01;1.00;-0.01;0.01;1.00;2.62;14.02;0.43;-1.28;-1.65;-0.49;26.16;10.71;20.35;26.16;10.71;20.35;101435.58;25.97;-0.04;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:59.744 -> $40600;-0.01;0.01;1.00;-0.01;0.01;0.99;-0.12;-3.29;5.73;2.20;-5.06;2.01;27.96;12.53;21.74;27.60;11.44;20.70;101436.15;25.98;-0.04;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:59.885 -> $40700;-0.01;0.01;1.00;-0.01;0.01;1.00;-1.10;-5.73;12.20;0.30;-5.55;7.93;28.14;13.44;23.31;28.50;11.26;22.96;101432.75;25.98;-0.01;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:19:59.978 -> $40800;-0.01;0.01;1.00;-0.01;0.01;1.00;0.67;-2.01;12.87;0.67;-3.90;10.55;27.42;13.07;22.61;27.42;13.07;22.61;101434.63;25.99;-0.03;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:20:00.071 -> $40900;-0.01;0.01;1.00;-0.01;0.01;1.00;-2.26;-2.44;6.10;3.78;-0.79;2.38;26.88;11.80;22.09;26.88;11.80;22.09;101435.14;25.99;-0.03;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:20:00.164 -> $41000;-0.01;0.01;1.00;-0.01;0.02;0.99;-1.65;7.32;9.15;1.28;0.98;3.78;27.96;12.16;21.05;27.96;12.16;21.05;101429.14;26.00;0.01;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:20:00.303 -> $41100;-0.01;0.01;0.99;-0.00;0.01;1.00;2.01;1.83;3.41;-2.26;-3.05;6.65;26.88;13.62;21.05;26.88;13.62;21.05;101430.81;26.00;0.00;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:20:00.350 -> $41200;-0.01;0.01;1.00;-0.01;0.01;1.00;-1.83;-3.29;8.60;-2.44;4.45;8.05;27.96;11.08;22.44;27.96;11.08;22.44;101431.58;26.01;-0.01;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:20:00.491 -> $41300;-0.01;0.01;1.00;-0.01;0.01;1.00;0.85;-1.40;-0.12;-2.44;6.52;-3.54;25.98;12.35;21.22;25.98;12.35;21.22;101434.89;26.04;-0.03;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:20:00.538 -> $41400;-0.01;0.01;1.00;-0.01;0.01;1.00;1.65;-1.22;11.65;2.99;2.80;3.96;28.32;13.25;21.05;27.42;11.26;21.92;101434.20;26.05;-0.03;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:20:00.677 -> $41500;-0.00;0.01;1.00;-0.01;0.01;1.00;-0.49;9.57;-1.52;0.67;-1.40;-5.12;27.96;11.08;21.74;27.78;12.35;21.22;101427.18;26.06;0.03;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:20:00.770 -> $41600;-0.01;0.01;1.00;-0.01;0.01;1.00;1.04;10.30;3.11;1.46;-2.01;2.01;27.78;11.98;21.57;27.78;11.98;21.57;101431.17;26.07;-0.00;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:20:00.865 -> $41700;-0.00;0.01;0.99;-0.00;0.01;1.00;2.20;-0.43;5.91;3.78;-1.83;-0.49;27.42;11.26;20.87;27.42;11.26;20.87;101432.49;26.08;-0.01;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:20:00.955 -> $41800;-0.01;0.01;1.00;-0.02;0.01;1.00;-4.21;9.33;10.37;1.83;-1.04;0.79;28.50;11.26;21.22;28.50;11.26;21.22;101426.74;26.07;0.03;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:20:01.094 -> $41900;-0.01;0.01;1.00;-0.01;0.01;0.99;0.30;3.84;5.61;-0.12;0.37;2.01;27.42;11.62;22.27;27.42;11.62;22.27;101432.04;26.09;-0.01;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:20:01.140 -> $42000;-0.02;0.01;1.01;-0.01;0.01;1.00;1.28;16.04;1.28;1.28;0.18;-1.34;27.06;11.98;20.53;28.14;11.98;21.92;101432.39;26.09;-0.01;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:20:01.281 -> $42100;-0.01;0.01;1.00;-0.01;0.02;1.00;-0.91;0.61;1.28;1.65;-2.68;4.33;27.06;11.98;20.87;28.32;12.16;20.35;101433.00;26.09;-0.02;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:20:01.374 -> $42200;-0.01;0.01;1.00;-0.01;0.02;1.01;3.17;12.20;9.51;0.30;5.06;4.15;27.78;11.62;22.27;27.78;11.62;22.27;101432.64;26.09;-0.01;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
14:20:01.514 -> $42300;-0.01;0.01;0.99;-0.01;0.02;1.00;2.44;-5.55;-2.07;-1.65;0.00;-1.71;29.77;12.53;21.05;28.50;12.71;21.92;101431.41;26.09;-0.00;155.21;E;4831.47;N;171.40;0.00;0.00;13;20;2;1;4;1;1*
14:20:01.561 -> $42400;-0.01;0.02;0.99;-0.01;0.01;1.00;-3.23;-1.22;3.78;3.96;3.84;9.33;26.52;12.89;22.79;26.52;12.89;22.79;101433.21;26.09;-0.02;155.21;E;4831.47;N;171.40;0.00;0.00;13;20;2;1;4;0;1*
14:20:01.702 -> $42500;-0.01;0.01;1.00;-0.01;0.01;1.00;2.62;-6.52;-6.34;-2.44;3.66;-1.22;28.50;10.89;21.57;28.50;10.89;21.57;101429.00;26.09;0.01;155.21;E;4831.47;N;171.40;0.00;0.00;13;20;2;1;4;0;1*
14:20:01.749 -> $42600;-0.01;0.01;1.00;-0.01;0.01;1.00;3.41;-6.77;-10.12;3.78;3.29;-7.07;27.24;12.16;22.44;27.24;12.16;22.44;101432.91;26.08;-0.02;155.21;E;4831.47;N;171.40;0.00;0.00;13;20;2;1;4;0;1*
14:20:01.880 -> $42700;-0.01;0.01;0.99;-0.01;0.01;1.00;-3.05;-2.44;-6.52;-1.65;3.84;-5.30;28.14;11.98;21.57;28.14;11.98;21.57;101433.06;26.08;-0.02;155.21;E;4831.47;N;171.40;0.00;0.00;13;20;2;1;4;0;1*
14:20:01.963 -> $42800;-0.01;0.01;0.99;-0.01;0.01;1.00;-0.30;-5.55;-0.85;-1.46;10.00;2.20;27.42;11.26;22.61;27.24;12.53;22.79;101432.13;26.08;-0.01;155.21;E;4831.47;N;171.40;0.00;0.00;13;20;2;1;4;0;1*
14:20:02.104 -> $42900;-0.01;0.01;1.00;-0.01;0.01;1.00;0.30;-3.05;-9.94;3.17;6.89;-5.49;29.22;11.26;21.22;29.22;11.26;21.22;101429.63;26.08;0.01;155.21;E;4831.47;N;171.40;0.00;0.00;13;20;2;1;4;0;1*
14:20:02.151 -> $43000;-0.01;0.01;1.00;-0.01;0.01;1.00;6.89;-1.22;-5.85;-0.49;8.11;-2.44;26.52;11.80;21.40;26.52;11.80;21.40;101430.46;26.07;0.00;155.21;E;4831.47;N;171.40;0.00;0.00;13;20;2;1;4;0;1*
14:20:02.291 -> $43100;-0.01;0.01;1.00;-0.00;0.01;1.00;-2.26;3.84;-8.66;-1.65;16.89;-0.12;27.78;11.26;21.22;27.42;11.98;23.31;101428.79;26.08;0.02;155.21;E;4831.47;N;171.40;0.00;0.00;13;20;2;1;4;0;1*
14:20:02.337 -> $43200;-0.01;0.01;1.00;-0.01;0.01;1.01;2.99;0.79;-11.89;4.57;-0.43;-3.84;27.78;10.53;21.92;27.78;10.53;21.92;101429.03;26.09;0.01;155.21;E;4831.47;N;171.40;0.00;0.00;13;20;2;1;4;0;1*
